Interaction	COE	PWM	CLUSTER	DH	CNS	ChIP	GENIE3	KNN	Class
AT4G26150_AT2G47730	0	0	0	0	0	0	0	0	0
AT4G26150_AT3G09380	0	0	0	0	0	0	0	0	0
AT4G26150_AT3G12850	0	0	0	0	0	0	0	0	0
AT4G26150_AT3G28070	0	5.49	2.05	0	0	0	0.0102424087109983	0	0
AT4G26150_AT3G44310	0	0	0	0	0	0	0	0	0
AT4G26150_AT3G58676	0	0	0	0	0	0	0	0	0
AT4G26150_AT4G00150	0	5.41	1.56	0	0	0	0	0	0
AT4G26150_AT4G26000	0	0	0	0	0	0	0	0	0
AT4G26150_AT4G28620	0	0	0	0	0	0	0	0	0
AT4G26150_AT4G29130	0	5.54	2.06	0	0	0	0	0	1
AT4G26150_AT4G30270	0	0	0	0	0	0	0	0	1
AT4G26150_AT4G33330	0	0	0	0	0	0	0	0	0
AT4G26150_AT4G35770	0	0	0	0	0	0	0	0	1
AT4G26150_AT5G04220	0	0	0	0	0	0	0	0	0
AT4G26150_AT5G21960	0	0	0	0	0	0	0.00689128948101098	0	0
AT4G26150_AT5G25890	0	0	0	0	0	0	0	0	0
AT4G26150_AT5G26340	0	0	0	0	0	0	0	0	1
AT4G26150_AT5G39060	0	0	0	0	0	0	0	0	0
AT4G26150_AT5G42740	0	0	0	0	0	0	0	0	0
AT4G26150_AT5G44030	0	0	0	0	0	0	0	0	1
AT4G26150_AT5G51650	0	0	0	0	0	0	0	0	0
AT4G26150_AT5G62660	0	0	0	0	0	0	0	0	0
AT4G26640_AT1G03250	0	5.59	4.08	1014	0	0	0	0	0
AT4G26640_AT1G05970	0	5.34	2.81	939	0	0	0	0	0
AT4G26640_AT1G17110	0	5.15	1.7	0	0	0	0	0	0
AT4G26640_AT1G26940	0	6.5	2.87	971	0	0	0	0	0
AT4G26640_AT1G27440	0	5.67	2.92	2778	0	0	0	0	1
AT4G26640_AT1G34120	0	6.53	2.54	0	0	0	0	0	0
AT4G26640_AT1G54220	0	6.67	3.21	0	0	0	0	0	0
AT4G26640_AT1G61795	0	5.57	2.33	487	0	0	0	0	0
AT4G26640_AT1G67090	0	6.23	2.08	1129	0	0	0	0	0
AT4G26640_AT2G03220	0	6.02	1.86	0	0	0	0	0	0
AT4G26640_AT2G25540	0	5.96	2.85	1791	0	0	0	0	0
AT4G26640_AT2G37580	0	5.92	1.79	3210	0	0	0	0	0
AT4G26640_AT2G40340	0	0	0	0	0	0	0.00559818989390069	0	0
AT4G26640_AT3G13880	0	5.49	1.65	698	0	0	0	0	0
AT4G26640_AT3G19030	0	6.31	2.84	1631	0	0	0	0	0
AT4G26640_AT3G30340	0	6.05	2.77	0	0	0	0	0	0
AT4G26640_AT3G63350	0	5.34	2.82	1687	0	0	0	0	0
AT4G26640_AT4G01460	0.538765	5.48	2.13	2092	0	0	0	0	0
AT4G26640_AT4G28110	0	5.36	1.99	0	0	0	0	0	0
AT4G26640_AT4G36180	0	5.05	1.84	2577	0	0	0	0	0
AT4G26640_AT5G02530	0	5.98	2.39	0	0	0	0	0	0
AT4G26640_AT5G13930	0	5.13	1.97	0	0	0	0	0	0
AT4G26640_AT5G19550	0	5.26	1.24	0	0	0	0	0	0
AT4G26640_AT5G20140	0.544846	5.36	1.38	1536	0	0	0.00546761606878285	0	0
AT4G26640_AT5G22640	0	5.22	1.92	0	0	0	0	0	0
AT4G26640_AT5G23090	0	6.09	2	1818	0	0	0	0	0
AT4G26640_AT5G48180	0	5.65	1.68	0	0	0	0	0	0
AT4G26640_AT5G52070	0	5.69	2.11	0	0	0	0	0	0
AT4G26640_AT5G63880	0	5.05	1.87	0	0	0	0	0	0
AT4G26640_AT5G64120	0	5.84	2.58	760	0	0	0	0	0
AT4G26640_AT5G65430	0	5.15	1.59	0	0	0	0	0	0
AT4G27240_AT1G21610	0	0	0	0	0	0	0	0	0
AT4G27240_AT1G27440	0	0	0	0	0	0	0	0	1
AT4G27240_AT1G33970	0	0	0	0	0	0	0	0	0
AT4G27240_AT1G52920	0	0	0	0	0	0	0	0	0
AT4G27240_AT1G55580	0	0	0	0	0	0	0	0	0
AT4G27240_AT1G57990	0	0	0	0	0	0	0	0	0
AT4G27240_AT1G64430	0	0	0	0	0	0	0	0	0
AT4G27240_AT1G80850	0	0	0	0	0	0	0	0	0
AT4G27240_AT2G01570	0	0	0	0	0	0	0	0	0
AT4G27240_AT2G26511	0	0	0	0	0	0	0	0	0
AT4G27240_AT2G31360	0	0	0	0	0	0	0	0	0
AT4G27240_AT2G34710	0	0	0	0	0	0	0	0	1
AT4G27240_AT2G35300	0	0	0	0	0	0	0	0	0
AT4G27240_AT3G16830	0	0	0	0	0	0	0	0	0
AT4G27240_AT3G22150	0.673458	0	0	0	0	0	0.0130888394653427	0	0
AT4G27240_AT3G25710	0	0	0	0	0	0	0	0	0
AT4G27240_AT3G49360	0	0	0	0	0	0	0	0	0
AT4G27240_AT3G54880	0	0	0	0	0	0	0	0	0
AT4G27240_AT4G09530	0	0	0	0	0	0	0	0	0
AT4G27240_AT4G16830	0	0	0	0	0	0	0	0	0
AT4G27240_AT4G37620	0	0	0	0	0	0	0	0	0
AT4G27240_AT4G37640	0	0	0	0	0	0	0	0	0
AT4G27240_AT4G39980	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G03740	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G05810	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G20840	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G22290	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G24710	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G27920	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G44110	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G48930	0	0	0	0	0	0	0	0	0
AT4G27240_AT5G57920	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G02230	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G09960	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G12190	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G16850	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G23420	0	0	0	0	0	0	0	0	1
AT4G27330_AT1G24260	0	0	0	0	0	0	0	0	1
AT4G27330_AT1G28570	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G32530	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G44835	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G52900	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G56020	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G62290	0	0	0	0	0	0	0	0	0
AT4G27330_AT1G68890	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G03340	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G17950	0	0	0	0	0	0	0	0	1
AT4G27330_AT2G18650	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G21060	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G21660	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G22426	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G25920	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G27670	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G36305	0	0	0	0	0	0	0	0	0
AT4G27330_AT2G45830	0	0	0	0	0	0	0	0	0
AT4G27330_AT3G05800	0	0	0	0	0	0	0	0	0
AT4G27330_AT3G20650	0	0	0	0	0	0	0	0	0
AT4G27330_AT3G24220	0	0	0	0	0	0	0	0	0
AT4G27330_AT3G56350	0	0	0	0	0	0	0	0	0
AT4G27330_AT3G59420	0	0	0	0	0	0	0	0	0
AT4G27330_AT3G62100	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G03420	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G11320	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G13260	0	0	0	0	0	0	0	0	1
AT4G27330_AT4G18815	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G18960	0	0	0	0	0	0	0	0	1
AT4G27330_AT4G21750	0	0	0	0	0	0	0	0	1
AT4G27330_AT4G22030	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G22200	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G29780	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G32540	0	0	0	0	0	0	0	0	1
AT4G27330_AT4G33800	0	0	0	0	0	0	0	0	0
AT4G27330_AT4G36920	0	0	0	0	0	0	0	0	1
AT4G27330_AT4G39400	0	0	0	0	0	0	0	0	1
AT4G27330_AT5G01015	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G04480	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G06980	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G07280	0	0	0	0	0	0	0	0	1
AT4G27330_AT5G11320	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G13840	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G25620	0	0	0	0	0	0	0	0	1
AT4G27330_AT5G42450	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G43830	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G46380	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G47229	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G53150	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G61865	0	0	0	0	0	0	0	0	0
AT4G27330_AT5G65700	0	0	0	0	0	0	0	0	1
AT4G27410_AT1G03250	0	0	0	0	0	0	0	0	0
AT4G27410_AT1G07620	0	0	0	0	0	0	0.0123015617317873	0	0
AT4G27410_AT1G24530	0	0	0	0	0	0	0.00831903715054752	0	0
AT4G27410_AT1G26550	0	0	0	0	0	0	0	0	0
AT4G27410_AT1G49500	0	0	0	0	0	0	0	0	0
AT4G27410_AT1G74100	0	0	0	0	0	0	0	0	0
AT4G27410_AT1G78600	0	0	0	0	0	0	0.006142077348298	0	0
AT4G27410_AT2G03710	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G19120	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G22900	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G24570	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G30250	0.718729	0	0	0	0	0	0.0109404820063971	0	0
AT4G27410_AT2G33380	0	0	0	0	0	0	0.00596188849762672	0	1
AT4G27410_AT2G34060	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G36220	0	0	0	0	0	0	0.00813482016561028	0	0
AT4G27410_AT2G40340	0	0	0	0	0	0	0.00944304884176825	0	0
AT4G27410_AT2G41310	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G45130	0	0	0	0	0	0	0	0	0
AT4G27410_AT2G48110	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G05220	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G09390	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G12320	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G14820	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G15760	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G29035	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G49660	0	0	0	0	0	0	0	0	0
AT4G27410_AT3G50850	0	0	0	0	0	0	0	0	0
AT4G27410_AT4G12700	0	0	0	0	0	0	0	0	0
AT4G27410_AT4G19120	0	0	0	0	0	0	0	0	1
AT4G27410_AT4G20260	0	0	0	0	0	0	0	0	0
AT4G27410_AT4G25170	0	0	0	0	0	0	0	0	0
AT4G27410_AT4G27260	0	0	0	0	0	0	0	0	0
AT4G27410_AT4G33870	0	0	0	0	0	0	0.015312746283051	0	0
AT4G27410_AT4G39480	0	0	0	0	0	0	0	0	0
AT4G27410_AT5G06070	0	0	0	0	0	0	0	0	0
AT4G27410_AT5G15530	0.672304	0	0	0	0	0	0	0	0
AT4G27410_AT5G22355	0	0	0	0	0	0	0	0	0
AT4G27410_AT5G24915	0	0	0	0	0	0	0	0	0
AT4G27410_AT5G45850	0	0	0	0	0	0	0.00579860428299477	0	0
AT4G27410_AT5G51070	0.820174	0	0	0	0	0	0.025591270902441	0	1
AT4G27410_AT5G59710	0	0	0	0	0	0	0	0	0
AT4G28110_AT1G07640	0	5.71	1.58	0	0	0	0	0	0
AT4G28110_AT1G14530	0	0	0	0	0	0	0	0	0
AT4G28110_AT1G19640	0	6.42	2.76	0	0	0	0	0	0
AT4G28110_AT1G21130	0	5.36	1.28	0	0	0	0.00853164036604135	0	0
AT4G28110_AT1G22060	0	5.54	2.01	1940	0	0	0	0	0
AT4G28110_AT1G24260	0	6.29	3.8	2022	5	0	0	0	0
AT4G28110_AT1G26310	0	0	0	0	0	0	0	0	0
AT4G28110_AT1G66725	0	5.61	1.9	0	0	0	0	0	0
AT4G28110_AT1G69580	0	5.39	2.53	1137	0	0	0	0	0
AT4G28110_AT1G73500	0	5.22	2.56	788	0	0	0	0	0
AT4G28110_AT2G16910	0	5.67	2.3	0	0	0	0	0	0
AT4G28110_AT2G22030	0	5.22	1.63	0	0	0	0	0	0
AT4G28110_AT2G31150	0	6.33	2.79	0	0	0	0	0	0
AT4G28110_AT2G33430	0.613856	0	0	0	0	0	0.00600851192496491	0	0
AT4G28110_AT3G12120	0	0	0	0	0	0	0	0	0
AT4G28110_AT3G17520	0	0	0	0	0	0	0.0339448476193311	0	0
AT4G28110_AT3G46130	0	5.05	1.93	0	0	0	0	0	0
AT4G28110_AT3G48205	0	6.02	2.48	0	0	0	0	0	0
AT4G28110_AT3G52230	0	0	0	0	0	0	0	0	0
AT4G28110_AT3G60380	0	5.14	1.65	0	0	0	0	0	0
AT4G28110_AT4G05100	0.608523	6.07	2.5	0	0	0	0.0149295507005043	0	1
AT4G28110_AT4G09820	0	7.33	3.1	202	7	0	0	0	0
AT4G28110_AT4G28520	0	7.1	3.15	0	0	0	0	0	0
AT4G28110_AT4G32140	0	0	0	0	0	0	0	0	0
AT4G28110_AT4G35700	0	0	0	0	0	0	0	0	0
AT4G28110_AT4G37750	0	0	0	0	0	0	0	0	0
AT4G28110_AT4G39390	0	9.42	5.71	908	0	0	0	0	0
AT4G28110_AT5G07010	0	5.46	1.41	0	0	0	0.013639527353578	0	0
AT4G28110_AT5G09620	0	0	0	0	0	0	0	0	0
AT4G28110_AT5G14340	0	5.88	2.66	275	0	0	0	0	1
AT4G28110_AT5G22280	0	5.42	2.49	0	0	0	0	0	0
AT4G28110_AT5G54190	0	6.93	2.98	1416	0	0	0	0	0
AT4G28110_AT5G62020	0	5.36	3.09	0	0	0	0	0	0
AT4G28110_AT5G65460	0	0	0	0	0	0	0	0	0
AT4G28110_AT5G66730	0	0	0	0	0	0	0	0	0
AT4G28140_AT1G09650	0	6.8	3.58	421	0	0	0	0	0
AT4G28140_AT1G09960	0	5.78	1.89	0	4	0	0	0	0
AT4G28140_AT1G10870	0	5.35	2.05	134	0	0	0	0	0
AT4G28140_AT1G15550	0	5.89	2.67	141	0	0	0	0	0
AT4G28140_AT1G19060	0	5.1	2.42	0	0	0	0	0	0
AT4G28140_AT1G20515	0	5.75	2.27	0	0	0	0	0	0
AT4G28140_AT1G30190	0	5.92	2.72	178	0	0	0	0	0
AT4G28140_AT1G30480	0	5.58	2.15	0	0	0	0	0	0
AT4G28140_AT1G62290	0	0	0	0	0	0	0	0	0
AT4G28140_AT1G63810	0	5.81	2.94	0	0	0	0	0	0
AT4G28140_AT1G67310	0	0	0	0	0	0	0	0	0
AT4G28140_AT1G68875	0	0	0	0	0	0	0	0	0
AT4G28140_AT1G72100	0	5	1.59	0	0	0	0.00584852514420239	0	0
AT4G28140_AT1G75410	0	0	0	0	0	0	0	0	1
AT4G28140_AT2G03350	0	7.66	4.25	26	0	0	0	0	0
AT4G28140_AT2G04170	0	6	2.92	126	0	0	0	0	0
AT4G28140_AT2G31780	0	5.45	1.75	177	0	0	0	0	0
AT4G28140_AT2G45660	0	0	0	0	0	0	0	0	0
AT4G28140_AT3G12980	0	6.17	3.03	0	0	0	0	0	0
AT4G28140_AT3G52870	0	5.9	2.01	0	0	0	0	0	0
AT4G28140_AT3G53950	0	7.86	3.64	2722	0	0	0	0	0
AT4G28140_AT4G01100	0	5.88	2.25	201	0	0	0	0	0
AT4G28140_AT4G11280	0	7.35	3.83	2571	0	0	0.0129878450380939	0	0
AT4G28140_AT4G27440	0	6.44	2.39	2448	0	0	0	0	0
AT4G28140_AT4G34050	0	7.04	3.44	0	0	0	0	0	1
AT4G28140_AT4G36170	0	5.99	2.85	686	0	0	0	0	0
AT4G28140_AT4G36260	0	7.33	3.4	0	0	0	0	0	0
AT4G28140_AT5G05450	0.658684	5.94	2.14	819	0	0	0	0	0
AT4G28140_AT5G15630	0	5.69	2.29	1326	0	0	0	0	0
AT4G28140_AT5G56110	0	7.13	3.54	70	0	0	0	0	0
AT4G28140_AT5G57140	0	6.29	2.37	1034	0	0	0	0	0
AT4G28140_AT5G60690	0	5.87	2.75	1303	0	0	0	0	1
AT4G28140_AT5G63130	0.682492	6.32	3.28	0	0	0	0.0277503172708774	0	0
AT4G28500_AT1G01183	0	6.49	2.95	0	0	0	0	0	0
AT4G28500_AT1G03280	0	5.36	1.3	0	0	0	0	0	0
AT4G28500_AT1G19300	0.572245	7.17	3.28	1849	0	0	0	3.33075659302352	1
AT4G28500_AT1G19800	0	5.42	4.26	1999	0	0	0	0	0
AT4G28500_AT1G19940	0	5.67	3.11	0	0	0	0	0	1
AT4G28500_AT1G27380	0.759172	0	0	0	0	0	0.0168517236379514	0	1
AT4G28500_AT1G27440	0	5.5	1.65	0	0	0	0	0	1
AT4G28500_AT1G33360	0	14.7	11.5	471	0	0	0	0	0
AT4G28500_AT1G51680	0.687072	5.88	1.86	2091	0	0	0.0467997100208235	0	1
AT4G28500_AT1G55330	0	5.65	2.61	644	0	0	0	0	1
AT4G28500_AT1G62990	0	7.82	4.32	1624	6	0	0.010965589770307	0	1
AT4G28500_AT1G63835	0	7.2	3.16	470	0	0	0	0	0
AT4G28500_AT1G65040	0	6.77	2.64	0	0	0	0	0	0
AT4G28500_AT1G70200	0	0	0	0	0	0	0	0	0
AT4G28500_AT1G72000	0	5.89	2.64	0	0	0	0	0	0
AT4G28500_AT2G03090	0	6.77	4.26	892	2	0	0	0	1
AT4G28500_AT2G22590	0	0	0	0	0	0	0	0	0
AT4G28500_AT2G24240	0	6.09	4.14	1662	0	0	0	0	0
AT4G28500_AT2G36220	0	7.4	3.78	1371	0	0	0	0	0
AT4G28500_AT2G37040	0.663829	8.34	6.16	1774	0	0	0.0151485763360451	0	1
AT4G28500_AT2G37530	0	7.16	4.07	0	0	0	0	0	0
AT4G28500_AT2G38310	0	5.89	2.01	0	0	0	0	0	0
AT4G28500_AT2G40470	0	5.79	3.41	0	0	0	0	0	0
AT4G28500_AT2G44060	0	5.47	1.41	0	0	0	0	0	0
AT4G28500_AT2G44810	0	5.53	1.83	0	0	0	0	0	0
AT4G28500_AT3G01830	0	0	0	0	0	0	0	0	0
AT4G28500_AT3G04630	0	0	0	0	0	0	0	0	0
AT4G28500_AT3G10970	0	0	0	0	0	0	0	0	0
AT4G28500_AT3G11850	0	7.33	3.25	0	0	0	0	0	0
AT4G28500_AT3G12840	0	7.27	3.29	0	0	0	0	0	0
AT4G28500_AT3G12965	0	0	0	0	0	0	0	0	0
AT4G28500_AT3G15050	0.884863	6.2	2.29	0	0	0	0.0472497175394062	0	1
AT4G28500_AT3G16920	0.955257	6.33	2.25	0	0	0	0.0551105243941712	0	1
AT4G28500_AT3G18660	0.931328	5.02	3.49	0	0	0	0.0655008416902076	0	1
AT4G28500_AT3G27190	0	7.16	4.84	0	0	0	0	0	0
AT4G28500_AT3G48520	0	5.65	2.07	1821	0	0	0	0	0
AT4G28500_AT3G50220	0.799172	6.38	3.05	0	0	0	0.044974484990213	0	1
AT4G28500_AT3G50250	0	5.64	2.2	2436	0	0	0	0	0
AT4G28500_AT3G52370	0	6.85	3.88	386	0	0	0.0103846615192669	0	1
AT4G28500_AT3G57790	0	5	1.69	599	0	0	0	0	0
AT4G28500_AT3G62020	0.888285	5.21	1.61	648	0	0	0.0337493993571829	0	1
AT4G28500_AT4G00220	0	5.5	2.67	0	0	0	0	0	0
AT4G28500_AT4G11370	0	5.75	2.46	432	0	0	0	0	0
AT4G28500_AT4G14130	0	5.57	1.86	0	0	0	0	0	0
AT4G28500_AT4G17330	0	6.44	2.82	0	0	0	0	0	0
AT4G28500_AT4G17390	0	0	0	0	0	0	0	0	0
AT4G28500_AT4G18780	0.897345	7.54	6.61	0	0	0	0.053274565449966	0	1
AT4G28500_AT4G18970	0	6.48	2.69	0	0	0	0	0	0
AT4G28500_AT4G34050	0	5.93	1.85	0	0	0	0	0	1
AT4G28500_AT4G35090	0	7.21	3	556	7	0	0.0116819169580818	0	0
AT4G28500_AT4G36220	0	5.7	2.19	0	0	0	0	0	1
AT4G28500_AT4G36360	0	6.15	5.23	0	0	0	0	0	1
AT4G28500_AT4G36780	0	5.09	2.06	0	0	0	0	0	0
AT4G28500_AT4G37870	0	5.14	1.19	0	0	0	0	0	0
AT4G28500_AT4G37970	0.659358	5.09	2.59	193	0	0	0.00798798197520739	0	1
AT4G28500_AT4G38170	0	9.01	4.85	58	0	0	0	0	0
AT4G28500_AT5G01360	0.837854	5.01	2.44	0	0	0	0.0554723627927141	0	1
AT4G28500_AT5G03760	0.682107	8.62	4.37	219	7	0	0.0172342562211315	0	1
AT4G28500_AT5G08335	0	5.77	1.78	1044	0	0	0	0	0
AT4G28500_AT5G10430	0	6.03	2.76	0	0	0	0	0	1
AT4G28500_AT5G11880	0	6.68	3.17	1247	0	0	0	0	0
AT4G28500_AT5G12030	0	0	0	0	0	0	0	0	0
AT4G28500_AT5G13180	0	5.7	3.06	1308	8	0	0.00521100298476325	0	1
AT4G28500_AT5G13930	0	0	0	0	0	0	0	0	1
AT4G28500_AT5G15060	0	5.77	2.72	2238	0	0	0	0	0
AT4G28500_AT5G15630	0.883631	5.56	1.97	0	0	0	0.0262846822986537	0	1
AT4G28500_AT5G17420	0.793412	0	0	0	0	0	0.0383393393583721	0	1
AT4G28500_AT5G44030	0.838549	5.37	1.39	0	0	0	0.0566408224029871	0	1
AT4G28500_AT5G44130	0	5.05	1.23	0	0	0	0.0434536355160465	0	1
AT4G28500_AT5G46400	0	5.72	3.27	3460	0	0	0	0	0
AT4G28500_AT5G47230	0	5.07	2.21	1855	0	0	0	0	0
AT4G28500_AT5G54690	0.749877	6.51	2.46	0	0	0	0.036141659053334	0	1
AT4G28500_AT5G56110	0	5.54	2.19	1214	0	0	0	0	1
AT4G28500_AT5G57050	0	5.46	1.93	976	0	0	0	0	0
AT4G28500_AT5G58580	0	0	0	0	0	0	0	0	0
AT4G28500_AT5G59290	0.690055	6.55	3.27	0	0	0	0.00582048694219623	0	1
AT4G28500_AT5G60690	0	8.3	4.08	1303	9	0	0	0	1
AT4G28500_AT5G62530	0	6.36	4.29	2074	0	0	0	0	0
AT4G28610_AT1G12430	0	5.76	2.3	0	0	0	0	0	0
AT4G28610_AT1G66160	0	0	0	0	0	0	0.0143824078212065	0	0
AT4G28610_AT1G67680	0	0	0	0	0	0	0	0	0
AT4G28610_AT1G78000	0	0	0	0	0	0	0	0	0
AT4G28610_AT1G80850	0	0	0	0	0	0	0	0	0
AT4G28610_AT2G02990	0	5.62	1.68	0	0	0	0	0	1
AT4G28610_AT2G21650	0	0	0	0	0	0	0	0	0
AT4G28610_AT2G33770	0	0	0	0	0	0	0	0	1
AT4G28610_AT2G37170	0	0	0	0	0	0	0	0	0
AT4G28610_AT2G40940	0	0	0	0	0	0	0	0	0
AT4G28610_AT2G45130	0	0	0	0	0	0	0	0	1
AT4G28610_AT3G09922	0	0	0	0	0	0	0	0	1
AT4G28610_AT3G15790	0	0	0	0	0	0	0	0	0
AT4G28610_AT3G17700	0	5.68	2.11	0	0	0	0	0	0
AT4G28610_AT3G21090	0	0	0	0	0	0	0	0	0
AT4G28610_AT3G23430	0	0	0	0	0	0	0	0	1
AT4G28610_AT3G26700	0	0	0	0	0	0	0	0	0
AT4G28610_AT3G26790	0	0	0	0	0	0	0	0	0
AT4G28610_AT3G52190	0	5.17	2.47	0	0	0	0	0	1
AT4G28610_AT4G12090	0	0	0	0	0	0	0.00891634508513117	0	0
AT4G28610_AT4G17460	0	0	0	0	0	0	0	0	0
AT4G28610_AT4G29700	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G01300	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G04230	0	5.78	1.99	0	0	0	0	0	0
AT4G28610_AT5G06070	0	5.05	1.92	0	0	0	0	0	0
AT4G28610_AT5G10100	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G20150	0	0	0	0	0	0	0	0	1
AT4G28610_AT5G22650	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G24710	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G24770	0	5.57	1.64	30	0	0	0	0	1
AT4G28610_AT5G35407	0	5.15	2.89	0	0	0	0	0	0
AT4G28610_AT5G39060	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G45800	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G56260	0.610147	0	0	0	0	0	0	0	0
AT4G28610_AT5G63130	0	0	0	0	0	0	0	0	0
AT4G28610_AT5G65040	0	0	0	0	0	0	0	0	0
AT4G29230_AT1G09130	0	0	0	0	0	0	0	0	0
AT4G29230_AT1G15030	0	0	0	0	0	0	0	0	0
AT4G29230_AT1G15950	0	5.61	2.08	977	0	0	0	0	0
AT4G29230_AT1G17690	0	5.5	1.9	0	0	0	0	0	0
AT4G29230_AT1G22690	0	0	0	0	0	0	0	0	0
AT4G29230_AT1G23380	0	0	0	0	0	0	0	0	0
AT4G29230_AT1G29450	0	5.94	2.03	0	0	0	0	0	0
AT4G29230_AT1G35510	0	5.89	2.36	0	0	0	0	0	0
AT4G29230_AT1G52890	0	5.26	2.3	2089	0	0	0	0	0
AT4G29230_AT1G69680	0	5.39	2.19	0	0	0	0	0	0
AT4G29230_AT1G72100	0	5.36	1.84	0	0	0	0	0	0
AT4G29230_AT1G77780	0	5.14	1.53	0	0	0	0	0	0
AT4G29230_AT1G80440	0	0	0	0	0	0	0	0	0
AT4G29230_AT1G80490	0	6.06	3.13	0	0	0	0	0	0
AT4G29230_AT2G30580	0	0	0	0	0	0	0	0	0
AT4G29230_AT3G05155	0	5.61	2.08	1049	0	0	0	0	0
AT4G29230_AT3G10730	0	6.41	3.01	1302	0	0	0	0	0
AT4G29230_AT3G13950	0	6.74	3.18	0	0	0	0	0	0
AT4G29230_AT3G13960	0	6.63	3.09	0	0	0	0	0	0
AT4G29230_AT3G17200	0	0	0	0	0	0	0	0	0
AT4G29230_AT3G19810	0	5.11	1.1	0	0	0	0	0	0
AT4G29230_AT3G29575	0	5.31	3.89	0	0	0	0	0	0
AT4G29230_AT3G52470	0	0	0	0	0	0	0	0	0
AT4G29230_AT4G01100	0	0	0	0	0	0	0	0	0
AT4G29230_AT4G09530	0	0	0	0	0	0	0	0	0
AT4G29230_AT4G22860	0	5.37	2.68	750	0	0	0	0	0
AT4G29230_AT4G23520	0	5.34	2.01	96	0	0	0	0	0
AT4G29230_AT4G27740	0	0	0	0	0	0	0	0	0
AT4G29230_AT4G34160	0	5.18	1.83	0	0	0	0	0	0
AT4G29230_AT4G34760	0	5.7	2.05	10	0	0	0	0	0
AT4G29230_AT5G01110	0	5.08	2.14	1741	0	0	0	0	0
AT4G29230_AT5G03570	0	0	0	0	0	0	0	0	0
AT4G29230_AT5G08350	0	5.35	2.3	0	0	0	0	0	0
AT4G29230_AT5G25190	0	5.96	1.84	0	0	0	0	0	0
AT4G29230_AT5G58070	0	5.44	1.35	38	0	0	0	0	0
